DB_ID	DisplayName	Old_Start	Old_End	New_Start	New_End
201597	Plakophilin 1 [plasma membrane]	1	-1	1	747
198886	class I MHC B40 [plasma membrane]	null	null	25	362
2471912	4-Hyp 5-Gal-Hyl-collagen alpha-1(XVII) transmembrane region [plasma membrane]	1	-1	1	1497
2470332	5-hydroxylysyl collagen alpha-2(VIII) chain C-term fragment [extracellular region]	1	-1	29	703
72430	60S ribosomal protein L23 [cytosol]	1	-1	1	140
432972	Claudin-18 [plasma membrane]	null	null	1	261
983047	class I MHC B78 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
59934	NADH-ubiquinone oxidoreductase B15 subunit   [mitochondrial inner membrane]	1	-1	2	129
68370	phospho-Cdk2 [nucleoplasm]	1	-1	1	298
165773	eIF4B-P [cytosol]	1	-1	1	611
380258	alpha centractin [cytosol]	1	-1	1	376
2470638	3,4-Hyp 5-Hyl-collagen alpha-2(XI) chain N-term fragment [extracellular region]	1	-1	28	1736
2065119	D2,4(S)2-DCN [Golgi lumen]	1	-1	31	359
375314	NDC80 [cytosol]	1	-1	1	642
157457	Myt1 kinase [cytosol]	1	-1	1	499
983341	class I MHC B78 [Golgi membrane]	null	null	25	362
2173150	4-Hyp 5-Hyl-collagen alpha-1(XXV) chain [endoplasmic reticulum lumen]	1	-1	1	654
2186703	4-hydroxyprolyl collagen alpha-1(XXVII) chain [endoplasmic reticulum lumen]	1	-1	625	1621
2173216	3,4-Hyp 5-Hyl-collagen alpha-1(XIV) chain [endoplasmic reticulum lumen]	1	-1	29	1796
351084	PDZRhoGEF [plasma membrane]	1	-1	1	1522
2192743	4-Hyp Glu-Gal-Hyl-collagen alpha-1(VIII) chain [extracellular region]	1	-1	28	744
72010	CF I - 25 kDa subunit [nucleoplasm]	1	-1	2	227
60178	NADH-ubiquinone oxidoreductase B8 subunit   [mitochondrial inner membrane]	1	-1	2	99
72373	40S small ribosomal protein 3A [cytosol]	1	-1	2	264
2470604	3,4-Hyp 5-Hyl-collagen alpha-2(XI) chain C-term fragment [extracellular region]	-1	-1	28	1736
2268809	Collagen alpha-1(XI) propeptide [extracellular region]	1	-1	512	1563
52679	CYP2D6 [endoplasmic reticulum membrane]	1	-1	1	497
114647	Plasminogen precursor  [platelet alpha granule lumen]	1	-1	20	810
2192747	5-hydroxylysyl collagen alpha-2(VIII) chain [extracellular region]	1	-1	29	703
2173250	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XII) chain [endoplasmic reticulum lumen]	1	-1	24	3063
352156	SLC7A8 [plasma membrane]	1	-1	1	535
2468326	5-hydroxylysyl collagen alpha-3(IV) chain C-term fragment [extracellular region]	-1	-1	29	1670
186783	Phospholipase C gamma 1 [plasma membrane]	1	-1	2	1290
2161394	EMILIN-2 [extracellular region]	1	-1	31	1053
2192997	Collagen alpha-1(XXVI) chain [extracellular region]	1	-1	21	441
392799	alpha tubulin 2.2 folding intermediate [cytosol]	1	-1	1	450
532197	Beta 1 subunit of VGCC [plasma membrane]	1	-1	1	598
2484956	Collagen alpha-1(XV) endostatin-XV [extracellular region]	1	-1	28	1388
53845	DNA polymerase beta (EC 2.7.7.7) [nucleoplasm]	1	-1	2	335
211211	DFF40/DFFB/CAD [cytosol]	1	-1	1	338
162745	PIG-X [endoplasmic reticulum membrane]	1	-1	22	258
2470513	3,4-Hyp 5-Hyl-collagen alpha-1(X) chain N-term fragment [extracellular region]	1	-1	19	680
2470914	5-Gal-Hyl-collagen alpha-1(XVIII) endostatin-like fragment [extracellular region]	1	-1	24	1754
2127335	3,4-Hyp 5-Gal-Hyl collagen alpha-5(IV) chain [extracellular region]	-1	-1	27	1685
201567	BAT3 [cytosol]	1	-1	1	1132
446078	PINCH2 [cytosol]	1	-1	1	341
53573	deoxyguanosine kinase [mitochondrial matrix]	1	-1	40	277
72003	CSTF 64 kDa subunit [nucleoplasm]	1	-1	2	577
392805	alpha tubulin 3 folding intermediate [cytosol]	1	-1	1	451
205944	Phospho (6 sites) APC [cytosol]	1	-1	1	2843
913566	Ectonucleoside triphosphate diphosphohydrolase 1 [plasma membrane]	1	-1	1	510
2173166	4-Hyp 5-Gal-Hyl-collagen alpha-1(XXII) chain [endoplasmic reticulum lumen]	1	-1	28	1626
2173258	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XV) [endoplasmic reticulum lumen]	1	-1	28	1388
983390	class I MHC B14 [ER to Golgi transport vesicle membrane]	null	null	25	362
450250	c-Jun [nucleoplasm]	null	331	1	331
63517	DNA-directed RNA polymerase II 19 kDa polypeptide  [nucleoplasm]	1	-1	1	172
60226	NADH-ubiquinone oxidoreductase 15 kDa subunit   [mitochondrial inner membrane]	1	-1	2	106
72347	40S small ribosomal protein 2 [cytosol]	1	-1	2	293
167678	Phospho-Raf-1 [cytosol]	1	-1	1	648
375299	CENP-P [cytosol]	1	-1	1	288
389642	PMP34 [peroxisomal membrane]	1	-1	1	307
2471873	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XIII) chain N-term transmembrane region [extracellular region]	1	-1	1	717
211374	DGCR8-3 [nucleoplasm]	1	-1	1	773
387105	DYNLL1 [cytosol]	1	-1	1	89
432794	Ca/Calmodulin dependent protein kinase II delta subunit [plasma membrane]	1	-1	2	499
2065629	3,4-hydroxyprolyl collagen alpha-4(IV) chain [endoplasmic reticulum lumen]	-1	-1	39	1690
372445	SLC25A1 [mitochondrial inner membrane]	1	-1	14	311
416642	AP2 complex subunit beta-1 [endocytic vesicle membrane]	1	-1	1	937
2559628	Peroxidasin [extracellular region]	1	-1	27	1479
1442487	MMP21 [extracellular region]	1	-1	145	569
432974	Claudin-20 [plasma membrane]	null	null	1	219
66220	TNF-alpha [plasma membrane]	1	-1	1	233
67155	VEGF-A [platelet alpha granule lumen]	1	-1	27	232
190657	Connexin 37 [endoplasmic reticulum membrane]	1	-1	2	333
2192830	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XV) chain [extracellular region]	1	-1	28	1388
195905	calreticulin [endoplasmic reticulum lumen]	null	null	18	417
181517	VAMP2 [endocytic vesicle membrane]	null	null	2	116
60214	NADH-ubiquinone oxidoreductase MNLL subunit   [mitochondrial inner membrane]	1	-1	1	58
2470164	5-hydroxylysyl-collagen alpha-6(VI) chain C-term fragment [extracellular region]	-1	-1	20	2263
67159	VEGF-C [platelet alpha granule lumen]	1	-1	112	227
2065118	C6S-DCN [lysosomal lumen]	1	-1	31	359
2172966	3,4-hydroxyprolyl-collagen alpha-1(XXII) chain [endoplasmic reticulum lumen]	1	-1	28	1626
58212	Protein kinase C, nu type  [cytosol]	1	-1	1	890
350812	AP-1 sigma 1B [Golgi membrane]	null	null	1	157
2161391	LTBP1 [extracellular region]	1	-1	24	1721
2470105	Glu-Gal-Hyl collagen alpha-3(V) chain N-term fragment [extracellular region]	-1	-1	30	1745
174249	Cdh1 [cytosol]	1	-1	1	496
2130512	AP-1 mu 1 [trans-Golgi network membrane]	null	null	2	423
417002	Ca/Calmodulin dependent protein kinase II delta subunit [endocytic vesicle membrane]	1	-1	2	499
68340	G1/S-specific cyclin D2 [cytosol]	1	-1	1	289
156659	RBM8A/Y14 [nucleoplasm]	1	-1	2	174
391290	FBXW9 [cytosol]	1	-1	1	488
2193036	4-Hyp 5-Hyl-collagen alpha-2(IX) chain [extracellular region]	1	-1	24	689
400186	PPARA [nucleoplasm]	1	-1	1	468
71325	transaldolase 1 [cytosol]	1	-1	1	337
2127461	3,4-Hyp 5-Gal-Hyl collagen alpha-5(VI) chain [extracellular region]	-1	-1	19	2615
167998	MKK6 [cytosol]	null	null	1	334
2468306	4-hydroxyprolyl collagen alpha-3(IV) chain C-term fragment [extracellular region]	-1	-1	29	1670
72029	SR7/ 9G8 protein [nucleoplasm]	1	-1	1	238
2470374	4-Hyp Glu-Gal-Hyl collagen alpha-2(VIII) chain C-term fragment [extracellular region]	1	-1	29	703
2179220	5-Gal-Hyl collagen alpha-2(XI) propeptide [endoplasmic reticulum lumen]	1	-1	28	1736
391821	pFyn-Y420 [cytosol]	1	-1	2	537
167748	class I MHC B15 [Golgi membrane]	null	null	25	362
68534	geminin [cytosol]	1	-1	1	209
201716	hFzd4 [plasma membrane]	1	-1	37	537
1236760	HLA class I histocompatibility antigen, Cw-7 alpha chain precursor [phagocytic vesicle membrane]	null	null	25	366
113420	RNA Pol II (Ser2 phosphorylated) largest subunit [nucleoplasm]	1	-1	1	1970
549319	OCTN2 [plasma membrane]	1	null	1	557
178107	AFMID [cytosol]	1	-1	1	303
445370	Ca/Calmodulin dependent protein kinase II delta subunit [cytosol]	1	-1	2	499
72458	60S ribosomal protein L34 [cytosol]	1	-1	2	117
201607	DYNC1I2 [cytosol]	1	-1	1	638
2470206	3,4-hydroxyprolyl collagen alpha-5(VI) chain C-term fragment [extracellular region]	-1	-1	19	2615
193554	SMURF (ENFIN)	1	-1	1	757
1236842	class I MHC B45 [early endosome membrane]	null	null	25	362
2173051	5-Gal-Hyl-collagen alpha-1(XII) chain [endoplasmic reticulum lumen]	1	-1	24	3063
2173106	Glu-Gal-Hyl-collagen alpha-1(XIX) chain [endoplasmic reticulum lumen]	1	-1	24	1142
380319	Cep192 [cytosol]	1	-1	1	1941
182925	STAM1 [cytosol]	1	-1	2	540
2130179	p-S343,T346-WAVE2 [cytosol]	1	-1	1	498
389119	RING2 [nucleoplasm]	1	-1	1	336
1226060	Lrp6 [plasma membrane]	1	-1	20	1613
2468256	4-Hyp 5-Hyl collagen alpha-5(IV) chain N-term fragment [extracellular region]	-1	-1	27	1685
194901	Wrch-1 [cytosol]	1	-1	1	258
380315	Casein kinase I, delta [cytosol]	1	-1	1	415
2470049	4-hydroxyprolyl collagen alpha-6(VI) chain C-term fragment [extracellular region]	-1	-1	20	2263
71524	Phosphorylase B kinase alpha regulatory chain, liver isoform [cytosol]	1	-1	1	1235
1964467	HsRPABC5 [cytosol]	1	-1	1	67
64023	SLC28A1 [plasma membrane]	1	-1	1	649
2172929	4-hydroxyprolyl collagen alpha-1(XXVI) chain [endoplasmic reticulum lumen]	1	-1	21	441
68465	dna2 endonuclease [nucleoplasm]	1	-1	1	1060
2470782	Collagen alpha-1(XIV) chain C-term fragment [extracellular region]	-1	-1	29	1796
2173135	4-Hyp 5-Hyl-collagen alpha-1(IX) chain [endoplasmic reticulum lumen]	1	-1	24	921
83687	HsBdp1 [nucleoplasm]	1	-1	1	2624
174890	POT1 [nucleoplasm]	1	-1	1	634
71899	Sm protein D1 [nucleoplasm]	1	-1	1	119
167914	MAPK1 [cytosol]	null	null	2	360
2127411	3,4-Hyp 5-Hyl collagen alpha-5(IV) chain [extracellular region]	-1	-1	27	1685
2173045	5-hydroxylysyl-collagen alpha-1(XVI) chain [endoplasmic reticulum lumen]	1	-1	22	1604
191074	Connexin 32 [ER to Golgi transport vesicle membrane]	1	-1	1	283
380321	Cep72 [cytosol]	1	-1	1	647
377124	Phospho-Proline-rich AKT1 substrate 1 (T246) [cytosol]	1	-1	1	256
593686	Phosphorylated PLCgamma1 [plasma membrane]	1	-1	2	1290
2065654	4-Hyp 5-Gal-Hyl collagen alpha-5(IV) chain [endoplasmic reticulum lumen]	-1	-1	27	1685
65916	BTF2-p34 (TFIIH component) [nucleoplasm]	1	-1	1	308
2065636	3,4-Hyp Glu-Gal-Hyl collagen alpha-1(VII) chain [endoplasmic reticulum lumen]	-1	-1	17	2944
2468241	3,4-hydroxyprolyl collagen alpha-6(IV) chain C-term fragment [extracellular region]	-1	-1	23	1691
2468336	Collagen alpha-4(IV) chain N-term fragment [extracellular region]	-1	-1	39	1690
389259	BAF250a [nucleoplasm]	1	-1	2	2285
265069	SRP72 [cytosol]	1	-1	2	671
983340	class I MHC B67 [ER to Golgi transport vesicle membrane]	null	null	25	362
2470602	3,4-hydroxyprolyl collagen alpha-2(XI) chain C-term fragment [extracellular region]	-1	-1	28	1736
2484958	4-Hyp 5-Hyl-collagen alpha-1(XV) endostatin-XV [extracellular region]	1	-1	28	1388
211512	WIP2 isoform-2 [cytosol]	1	-1	1	440
264973	Trap gamma [endoplasmic reticulum membrane]	1	-1	1	185
2192934	4-Hyp 5-Gal-Hyl-collagen alpha-1(XXIV) chain [extracellular region]	1	-1	36	1714
2193032	5-hydroxylysyl-collagen alpha-1(XXII) chain [extracellular region]	1	-1	28	1626
375771	SLC7A1 [plasma membrane]	1	-1	1	629
2192772	5-hydroxylysyl-collagen alpha-1(X) chain [extracellular region]	1	-1	19	680
162459	CBP80 [cytosol]	1	-1	1	790
2065225	D4S-DCN [lysosomal lumen]	1	-1	31	359
112195	SH2B adapter protein 2 [cytosol]	1	-1	1	632
200809	ARPC2 [cytosol]	1	-1	1	300
2192907	4-hydroxyprolyl collagen alpha-1(XX) chain [extracellular region]	1	-1	23	1284
2192723	4-Hyp 5-Gal-Hyl-collagen alpha-1(XIII) chain [extracellular region]	1	-1	1	717
379271	GCP-5 [cytosol]	1	-1	1	1024
1236843	class I MHC B50 [early endosome membrane]	null	null	25	362
372848	SLC25A10 [mitochondrial inner membrane]	1	-1	1	287
190062	p-FRS2 [endosome]	1	-1	2	508
983110	class I MHC B55 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
200417	p-T172-AMPK alpha2 [cytosol]	1	-1	1	552
2468340	3,4-Hyp 5-Gal-Hyl collagen alpha-4(IV) chain C-term fragment [extracellular region]	-1	-1	39	1690
2179216	4-Hyp Glu-Gal-Hyl collagen alpha-2(XI) propeptide [endoplasmic reticulum lumen]	1	-1	28	1736
2127351	3,4-Hyp 5-Hyl collagen alpha-3(V) chain [extracellular region]	-1	-1	30	1745
517889	Clone of NFE2L2 [cytosol]	1	-1	1	605
1236735	class I MHC B78 [early endosome membrane]	null	null	25	362
2192871	3,4-Hyp 5-Gal-Hyl-collagen alpha-2(XI) chain [extracellular region]	1	-1	28	1736
2186720	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXVII) chain [endoplasmic reticulum lumen]	1	-1	625	1621
264970	SRP Receptor subunit alpha [endoplasmic reticulum membrane]	1	-1	1	638
201575	Plectin 1 [cytosol]	1	-1	1	4684
2470385	3,4-hydroxyprolyl-collagen alpha-2(IX) chain C-term fragment [extracellular region]	1	-1	24	689
167705	AP-1 beta subunit [cytosol]	null	null	1	949
418190	Neurexin-2-alpha [plasma membrane]	null	null	29	1712
189427	Uroporphyrinogen III decarboxylase [cytosol]	null	null	1	367
2173275	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XIV) chain [endoplasmic reticulum lumen]	1	-1	29	1796
2470712	Collagen alpha-1(XII) chain N-term fragment [extracellular region]	1	-1	24	3063
210475	Munc 13 [cytosol]	1	-1	1	1591
199844	p-S15,356-RPS6KB2 [nucleoplasm]	null	null	1	482
168407	NOD1 [cytosol]	null	null	1	953
195338	Rac3 [plasma membrane]	1	-1	1	189
392806	beta tubulin 4 folding intermediate [cytosol]	1	-1	1	450
534999	N-myristoylated eNOS (Gly2) [plasma membrane]	null	null	2	1203
2470775	5-Gal-Hyl-collagen alpha-1(XIV) chain N-term fragment [extracellular region]	1	-1	29	1796
983046	class I MHC B54 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
2179355	4-Hyp Glu-Gal-Hyl collagen alpha-2(VIII) chain [endoplasmic reticulum lumen]	1	-1	29	703
934595	S112/S121-phospho Sprouty 2 [plasma membrane]	1	-1	1	315
1236874	class I MHC B49 [phagocytic vesicle membrane]	null	null	25	362
72043	SURP 2, G patch protein [nucleoplasm]	1	-1	1	645
2470906	Collagen alpha-1(XVIII) endostatin-like fragment [extracellular region]	1	-1	24	1754
2173206	4-Hyp Glu-Gal-Hyl-collagen alpha-1(IX) chain [endoplasmic reticulum lumen]	1	-1	24	921
164329	G-protein gamma 11 (GBG11) subunit [plasma membrane]	1	-1	1	70
70097	Pyruvate kinase, R isozyme [cytosol]	1	-1	1	574
157739	Nup43 [nuclear envelope]	1	-1	1	380
2470107	Glu-Gal-Hyl-collagen alpha-6(VI) chain N-term fragment [extracellular region]	-1	-1	20	2263
191890	Sm protein D1 [cytosol]	1	-1	1	119
514605	GMP reductase 1 [cytosol]	1	-1	1	345
65541	Transcription initiation factor TFIID 135 kDa subunit [nucleoplasm]	1	-1	1	1085
165169	TSC1 [cytosol]	null	null	1	1164
2473563	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXV) ectodomain [extracellular region]	1	-1	1	654
159860	vitamin K-dependent gamma-carboxylase [endoplasmic reticulum membrane]	1	-1	2	758
68363	G1/S-specific cyclin E1 [nucleoplasm]	1	-1	1	410
380275	Cep290 [cytosol]	1	-1	1	2479
2192916	4-Hyp 5-Gal-Hyl-collagen alpha-1(XXI) chain [extracellular region]	1	-1	23	957
2484966	5-hydroxylysyl-collagen alpha-1(XV) endostatin-XV [extracellular region]	1	-1	28	1388
176447	phospho-Emi1(Ser 182) [nucleoplasm]	1	-1	1	447
2065570	3,4-Hyp 5-Gal-Hyl collagen alpha-6(IV) chain [endoplasmic reticulum lumen]	-1	-1	23	1691
139868	Plasma protease C1 inhibitor precursor [platelet alpha granule lumen]	1	-1	23	500
2468334	3,4-Hyp 5-Hyl collagen alpha-3(IV) chain C-term fragment [extracellular region]	-1	-1	29	1670
181920	Histone H2B.c [nucleoplasm]	1	-1	2	126
113843	Cdk4 [nucleoplasm]	1	-1	2	303
389382	AP-2 complex subunit sigma [plasma membrane]	1	-1	1	142
191795	Gemin 2 [nucleoplasm]	1	-1	1	280
72462	60S ribosomal protein L35a [cytosol]	1	-1	1	110
2470443	4-hydroxyprolyl collagen alpha-1(IX) chain C-term fragment [extracellular region]	1	-1	24	921
2192951	4-hydroxyprolyl collagen alpha-1(XXVI) chain [extracellular region]	1	-1	21	441
164283	Ubiquinol-cytochrome c reductase complex 9.5 kDa protein [mitochondrial inner membrane]	1	-1	2	82
2268841	Glu-Gal-Hyl-collagen alpha-1(XXIV) -N propeptide [extracellular region]	1	-1	36	1714
417014	Ca/calmodulin dependent proetin kinase II gamma subunit [endocytic vesicle membrane]	1	-1	1	558
205961	p-S33,S37,T41,S45-beta-catenin_1 [cytosol]	1	-1	1	781
2268754	4-hydroxyprolyl collagen alpha-2(XI) propeptide [extracellular region]	1	-1	28	1736
168132	IkBB [cytosol]	null	null	1	356
380304	Cep78 [cytosol]	1	-1	1	689
190696	Connexin 46 [endoplasmic reticulum membrane]	1	-1	2	435
264937	RPN2 [endoplasmic reticulum membrane]	1	-1	23	631
156901	eEF2 [cytosol]	1	-1	2	858
351960	SLC6A6 [plasma membrane]	1	-1	1	620
2685631	Calcineurin B, alpha regulatory [nucleoplasm]	1	-1	2	170
157754	Nup205 [nuclear envelope]	1	-1	2	2012
420796	FANCA [cytosol]	null	null	1	1455
2065646	4-Hyp 5-Hyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	-1	-1	29	1670
181456	Syntaxin 5 [plasma membrane]	null	null	1	355
212316	DNMT3B [nucleoplasm]	1	-1	1	853
2173152	4-Hyp 5-Hyl-collagen alpha-1(X) chain [endoplasmic reticulum lumen]	1	-1	19	680
2470291	5-Gal-Hyl collagen alpha-1(VII) chain C-term fragment [extracellular region]	-1	-1	17	2944
2468255	3,4-Hyp Glu-Gal-Hyl collagen alpha-5(IV) chain C-term fragment [extracellular region]	-1	-1	27	1685
65812	G/T mismatch-specific thymine DNA glycosylase (EC 3.2.2.-) [nucleoplasm]	1	-1	1	410
428251	ACER3 [endoplasmic reticulum membrane]	1	-1	1	267
71570	phospho-GYS1 [cytosol]	1	-1	1	737
2173081	5-Gal-Hyl-collagen alpha-1(IX) chain [endoplasmic reticulum lumen]	1	-1	24	921
62915	ADAR2 protein [nucleoplasm]	1	-1	1	741
2181995	3,4-hydroxyprolyl-collagen alpha-1(XI) -N propeptide [endoplasmic reticulum lumen]	1	-1	512	1563
430301	Migfilin [cytosol]	1	-1	1	373
50951	BRCA2 [nucleoplasm]	1	-1	1	3418
446885	TOLLIP [cytosol]	null	null	2	274
2471864	Collagen alpha-1(XVII) transmembrane region [plasma membrane]	1	-1	1	1497
2471866	4-Hyp 5-Gal-Hyl-collagen alpha-1(XVII) ectodomain [extracellular region]	-1	-1	1	1497
75237	phospho-NBS1 [nucleoplasm]	1	-1	1	754
375301	CENP-O [cytosol]	1	-1	1	300
2268940	Collagen alpha-1(XXIV) -N propeptide [extracellular region]	1	-1	36	1714
206014	Phospho TAK1 [cytosol]	1	-1	1	606
1297274	OVGP1 [cytosol]	null	null	22	678
2173080	5-Gal-Hyl-collagen alpha-1(XXIV) propeptide [endoplasmic reticulum lumen]	1	-1	36	1714
180023	DARPP-32-T75P-S137P-T34P [cytosol]	1	-1	1	204
190715	Connexin 62 [endoplasmic reticulum membrane]	1	-1	1	543
2192748	4-Hyp 5-Gal-Hyl-collagen alpha-1(VIII) chain [extracellular region]	1	-1	28	744
2173226	3,4-Hyp 5-Hyl-collagen alpha-1(XVI) chain [endoplasmic reticulum lumen]	1	-1	22	1604
2473512	3,4-Hyp 5-Hyl-collagen alpha-1(XXIII) transmembrane region [plasma membrane]	1	-1	1	540
2470592	3,4-hydroxyprolyl-collagen alpha-1(XI) chain C-term fragment [extracellular region]	-1	-1	512	1563
182580	p19 [cytosol]	1	-1	1	166
350794	ACF isoform-2 [nucleoplasm]	1	-1	1	594
174385	Glutamate--cysteine ligase heavy chain [cytosol]	1	-1	2	637
380290	Pericentrin B [cytosol]	1	-1	1	3336
72456	60S ribosomal protein L32 [cytosol]	1	-1	2	135
901100	CCBL2 [cytosol]	1	-1	1	454
195140	ARHGAP7 [cytosol]	1	-1	1	1528
983397	class I MHC B8 [ER to Golgi transport vesicle membrane]	null	null	25	362
201873	N-WASP [cytosol]	1	-1	1	505
352093	SLC38A2 [plasma membrane]	1	-1	1	506
450102	glucokinase [nucleoplasm]	1	-1	1	465
2470895	4-hydroxyprolyl collagen alpha-1(XVIII) endostatin-like fragment [extracellular region]	1	-1	24	1754
114703	Thrombospondin 3 precursor [platelet alpha granule lumen]	1	-1	23	956
351214	MAT2B isoform-1 [cytosol]	1	-1	2	334
983069	class I MHC B15 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
2473547	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXV) ectodomain [extracellular region]	1	-1	1	654
71012	MCEE [mitochondrial matrix]	1	-1	37	176
63531	DNA-directed RNA polymerase II 13.3 kDa polypeptide  [nucleoplasm]	1	-1	1	117
2192760	Glu-Gal-Hyl-collagen alpha-1(XIV) chain [extracellular region]	1	-1	29	1796
170698	phospho-RD [nucleoplasm]	1	-1	1	380
2268910	4-Hyp 5-Hyl-collagen alpha-1(XXVII) propeptide [extracellular region]	1	-1	625	1621
70597	ASNS [cytosol]	1	-1	2	561
176372	RAD9A [nucleoplasm]	1	-1	1	391
2065120	CSE-DCN [lysosomal lumen]	1	-1	31	359
163076	TERT [nucleoplasm]	1	-1	1	1132
205752	CAS [cytosol]	1	-1	1	971
383188	CFTR [plasma membrane]	null	null	1	1480
68435	RFC140 [nucleoplasm]	1	-1	1	1148
54433	Eukaryotic peptide chain release factor subunit 1 [cytosol]	1	-1	2	437
392796	beta tubulin 2B folding intermediate [cytosol]	1	-1	1	445
2470890	3,4-Hyp 5-Hyl-collagen alpha-1(XVIII) chain N-term fragment [extracellular region]	1	-1	24	1754
389669	Alanine-glyoxylate aminotransferase [peroxisomal matrix]	1	-1	1	392
2470827	5-hydroxylysyl-collagen alpha-1(XVI) chain C-term fragment [extracellular region]	-1	-1	22	1604
2268782	5-Gal-Hyl collagen alpha-2(XI) -N propeptide [extracellular region]	1	-1	28	1736
69588	phospho-Cdc25A [cytosol]	1	-1	1	524
2470723	3,4-hydroxyprolyl-collagen alpha-1(XII) chain C-term fragment [extracellular region]	-1	-1	24	3063
2268903	Glu-Gal-Hyl-collagen alpha-1(XXVII) -N propeptide [extracellular region]	1	-1	625	1621
72359	40S small ribosomal protein 26 [cytosol]	1	-1	2	115
83715	HsRPABC5 [nucleoplasm]	1	-1	1	67
2192996	3,4-Hyp Glu-Gal-Hyl collagen alpha-2(IX) chain [extracellular region]	1	-1	24	689
432978	Claudin-14 [plasma membrane]	null	null	1	239
390451	T-complex protein 1 subunit eta (TCP-1-eta) [cytosol]	1	-1	1	543
2181994	3,4-hydroxyprolyl collagen alpha-2(XI) -N propeptide [endoplasmic reticulum lumen]	1	-1	28	1736
158692	NAT2 [cytosol]	1	-1	1	290
72381	40S small ribosomal protein 6 [cytosol]	1	-1	1	249
174047	Apc10/Doc1 [nucleoplasm]	1	-1	1	185
72616	eIF5 [cytosol]	1	-1	1	431
71251	4-trimethylaminobutyraldehyde dehydrogenase [cytosol]	1	-1	2	494
3004550	SNAP25 [plasma membrane]	1	-1	1	206
2192867	5-Gal-Hyl collagen alpha-2(XI) chain [extracellular region]	1	-1	28	1736
2065687	4-hydroxyprolyl collagen alpha-5(IV) chain [endoplasmic reticulum lumen]	-1	-1	27	1685
168606	FADD-P [cytosol]	1	-1	1	208
2179345	5-hydroxylysyl collagen alpha-2(VIII) chain [endoplasmic reticulum lumen]	1	-1	29	703
192213	dimethylated Sm Protein B [nucleoplasm]	1	-1	1	240
