Pathway id	Species	Pathway name
5991534	Mus musculus	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon
6052046	Rattus norvegicus	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon
6096376	Gallus gallus	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon
6139616	Taeniopygia guttata	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon
6195780	Xenopus tropicalis	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon
6272975	Danio rerio	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon
451326	Homo sapiens	Activation of Kainate Receptors upon glutamate binding
5695482	Dictyostelium discoideum	Activation of Kainate Receptors upon glutamate binding
5752217	Caenorhabditis elegans	Activation of Kainate Receptors upon glutamate binding
5812554	Sus scrofa	Activation of Kainate Receptors upon glutamate binding
5870438	Bos taurus	Activation of Kainate Receptors upon glutamate binding
5932145	Canis familiaris	Activation of Kainate Receptors upon glutamate binding
5992035	Mus musculus	Activation of Kainate Receptors upon glutamate binding
6052549	Rattus norvegicus	Activation of Kainate Receptors upon glutamate binding
6096854	Gallus gallus	Activation of Kainate Receptors upon glutamate binding
6140086	Taeniopygia guttata	Activation of Kainate Receptors upon glutamate binding
6196246	Xenopus tropicalis	Activation of Kainate Receptors upon glutamate binding
6273441	Danio rerio	Activation of Kainate Receptors upon glutamate binding
6323388	Drosophila melanogaster	Activation of Kainate Receptors upon glutamate binding
1592389	Homo sapiens	Activation of Matrix Metalloproteinases
5812716	Sus scrofa	Activation of Matrix Metalloproteinases
5870604	Bos taurus	Activation of Matrix Metalloproteinases
5932310	Canis familiaris	Activation of Matrix Metalloproteinases
5992204	Mus musculus	Activation of Matrix Metalloproteinases
6052715	Rattus norvegicus	Activation of Matrix Metalloproteinases
6097016	Gallus gallus	Activation of Matrix Metalloproteinases
6140252	Taeniopygia guttata	Activation of Matrix Metalloproteinases
6196399	Xenopus tropicalis	Activation of Matrix Metalloproteinases
6273603	Danio rerio	Activation of Matrix Metalloproteinases
451307	Homo sapiens	Activation of Na-permeable Kainate Receptors
5752218	Caenorhabditis elegans	Activation of Na-permeable Kainate Receptors
5812555	Sus scrofa	Activation of Na-permeable Kainate Receptors
5870439	Bos taurus	Activation of Na-permeable Kainate Receptors
5932146	Canis familiaris	Activation of Na-permeable Kainate Receptors
5992036	Mus musculus	Activation of Na-permeable Kainate Receptors
6052550	Rattus norvegicus	Activation of Na-permeable Kainate Receptors
6096855	Gallus gallus	Activation of Na-permeable Kainate Receptors
6140087	Taeniopygia guttata	Activation of Na-permeable Kainate Receptors
6196247	Xenopus tropicalis	Activation of Na-permeable Kainate Receptors
6273442	Danio rerio	Activation of Na-permeable Kainate Receptors
6323386	Drosophila melanogaster	Activation of Na-permeable Kainate Receptors
1169091	Homo sapiens	Activation of NF-kappaB in B cells
5752287	Caenorhabditis elegans	Activation of NF-kappaB in B cells
5812643	Sus scrofa	Activation of NF-kappaB in B cells
5870530	Bos taurus	Activation of NF-kappaB in B cells
5932236	Canis familiaris	Activation of NF-kappaB in B cells
5992129	Mus musculus	Activation of NF-kappaB in B cells
6052641	Rattus norvegicus	Activation of NF-kappaB in B cells
6096946	Gallus gallus	Activation of NF-kappaB in B cells
6140179	Taeniopygia guttata	Activation of NF-kappaB in B cells
6196331	Xenopus tropicalis	Activation of NF-kappaB in B cells
6273536	Danio rerio	Activation of NF-kappaB in B cells
6323453	Drosophila melanogaster	Activation of NF-kappaB in B cells
629602	Homo sapiens	Activation of Nicotinic Acetylcholine Receptors
5752231	Caenorhabditis elegans	Activation of Nicotinic Acetylcholine Receptors
5812571	Sus scrofa	Activation of Nicotinic Acetylcholine Receptors
5870455	Bos taurus	Activation of Nicotinic Acetylcholine Receptors
5932162	Canis familiaris	Activation of Nicotinic Acetylcholine Receptors
5992053	Mus musculus	Activation of Nicotinic Acetylcholine Receptors
6052566	Rattus norvegicus	Activation of Nicotinic Acetylcholine Receptors
6096874	Gallus gallus	Activation of Nicotinic Acetylcholine Receptors
6140106	Taeniopygia guttata	Activation of Nicotinic Acetylcholine Receptors
6196262	Xenopus tropicalis	Activation of Nicotinic Acetylcholine Receptors
6273461	Danio rerio	Activation of Nicotinic Acetylcholine Receptors
6323400	Drosophila melanogaster	Activation of Nicotinic Acetylcholine Receptors
2980767	Homo sapiens	Activation of NIMA Kinases NEK9, NEK6, NEK7
5695622	Dictyostelium discoideum	Activation of NIMA Kinases NEK9, NEK6, NEK7
5752418	Caenorhabditis elegans	Activation of NIMA Kinases NEK9, NEK6, NEK7
5812806	Sus scrofa	Activation of NIMA Kinases NEK9, NEK6, NEK7
5870696	Bos taurus	Activation of NIMA Kinases NEK9, NEK6, NEK7
5932401	Canis familiaris	Activation of NIMA Kinases NEK9, NEK6, NEK7
5992298	Mus musculus	Activation of NIMA Kinases NEK9, NEK6, NEK7
6052808	Rattus norvegicus	Activation of NIMA Kinases NEK9, NEK6, NEK7
6097113	Gallus gallus	Activation of NIMA Kinases NEK9, NEK6, NEK7
6140346	Taeniopygia guttata	Activation of NIMA Kinases NEK9, NEK6, NEK7
6196493	Xenopus tropicalis	Activation of NIMA Kinases NEK9, NEK6, NEK7
6273698	Danio rerio	Activation of NIMA Kinases NEK9, NEK6, NEK7
6323593	Drosophila melanogaster	Activation of NIMA Kinases NEK9, NEK6, NEK7
442755	Homo sapiens	Activation of NMDA receptor upon glutamate binding and postsynaptic events
5695152	Dictyostelium discoideum	Activation of NMDA receptor upon glutamate binding and postsynaptic events
5699506	Plasmodium falciparum	Activation of NMDA receptor upon glutamate binding and postsynaptic events
5709506	Schizosaccharomyces pombe	Activation of NMDA receptor upon glutamate binding and postsynaptic events
5719906	Saccharomyces cerevisiae	Activation of NMDA receptor upon glutamate binding and postsynaptic events
5752174	Caenorhabditis elegans	Activation of NMDA receptor upon glutamate binding and postsynaptic events
5811906	Sus scrofa	Activation of NMDA receptor upon glutamate binding and postsynaptic events
5869781	Bos taurus	Activation of NMDA receptor upon glutamate binding and postsynaptic events
5931489	Canis familiaris	Activation of NMDA receptor upon glutamate binding and postsynaptic events
5991374	Mus musculus	Activation of NMDA receptor upon glutamate binding and postsynaptic events
6051889	Rattus norvegicus	Activation of NMDA receptor upon glutamate binding and postsynaptic events
6096235	Gallus gallus	Activation of NMDA receptor upon glutamate binding and postsynaptic events
6139480	Taeniopygia guttata	Activation of NMDA receptor upon glutamate binding and postsynaptic events
6195606	Xenopus tropicalis	Activation of NMDA receptor upon glutamate binding and postsynaptic events
6272806	Danio rerio	Activation of NMDA receptor upon glutamate binding and postsynaptic events
6323349	Drosophila melanogaster	Activation of NMDA receptor upon glutamate binding and postsynaptic events
6351053	Arabidopsis thaliana	Activation of NMDA receptor upon glutamate binding and postsynaptic events
6378756	Oryza sativa	Activation of NMDA receptor upon glutamate binding and postsynaptic events
111448	Homo sapiens	Activation of NOXA and translocation to mitochondria
5811956	Sus scrofa	Activation of NOXA and translocation to mitochondria
5931542	Canis familiaris	Activation of NOXA and translocation to mitochondria
5991431	Mus musculus	Activation of NOXA and translocation to mitochondria
6051943	Rattus norvegicus	Activation of NOXA and translocation to mitochondria
165158	Homo sapiens	Activation of PKB
5695065	Dictyostelium discoideum	Activation of PKB
5699339	Plasmodium falciparum	Activation of PKB
5709163	Schizosaccharomyces pombe	Activation of PKB
5719550	Saccharomyces cerevisiae	Activation of PKB
5751709	Caenorhabditis elegans	Activation of PKB
5811822	Sus scrofa	Activation of PKB
5869696	Bos taurus	Activation of PKB
5931404	Canis familiaris	Activation of PKB
5991289	Mus musculus	Activation of PKB
6051804	Rattus norvegicus	Activation of PKB
6096154	Gallus gallus	Activation of PKB
6139396	Taeniopygia guttata	Activation of PKB
6195524	Xenopus tropicalis	Activation of PKB
6272721	Danio rerio	Activation of PKB
6322803	Drosophila melanogaster	Activation of PKB
6350701	Arabidopsis thaliana	Activation of PKB
6378667	Oryza sativa	Activation of PKB
2151209	Homo sapiens	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
5812715	Sus scrofa	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
5870603	Bos taurus	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
5932309	Canis familiaris	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
5992203	Mus musculus	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
6052714	Rattus norvegicus	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
6097015	Gallus gallus	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
6140251	Taeniopygia guttata	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
6196398	Xenopus tropicalis	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
6273602	Danio rerio	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
6323509	Drosophila melanogaster	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
139915	Homo sapiens	Activation of PUMA and translocation to mitochondria
428540	Homo sapiens	Activation of Rac
5752162	Caenorhabditis elegans	Activation of Rac
5812497	Sus scrofa	Activation of Rac
5870384	Bos taurus	Activation of Rac
5932092	Canis familiaris	Activation of Rac
5991981	Mus musculus	Activation of Rac
6052495	Rattus norvegicus	Activation of Rac
6096804	Gallus gallus	Activation of Rac
6140036	Taeniopygia guttata	Activation of Rac
6196197	Xenopus tropicalis	Activation of Rac
6273386	Danio rerio	Activation of Rac
6323335	Drosophila melanogaster	Activation of Rac
1169092	Homo sapiens	Activation of RAS in B cells
5695518	Dictyostelium discoideum	Activation of RAS in B cells
5709556	Schizosaccharomyces pombe	Activation of RAS in B cells
5719953	Saccharomyces cerevisiae	Activation of RAS in B cells
5752288	Caenorhabditis elegans	Activation of RAS in B cells
5812644	Sus scrofa	Activation of RAS in B cells
5870531	Bos taurus	Activation of RAS in B cells
5932237	Canis familiaris	Activation of RAS in B cells
5992130	Mus musculus	Activation of RAS in B cells
6052642	Rattus norvegicus	Activation of RAS in B cells
6096947	Gallus gallus	Activation of RAS in B cells
6140180	Taeniopygia guttata	Activation of RAS in B cells
6196332	Xenopus tropicalis	Activation of RAS in B cells
6273537	Danio rerio	Activation of RAS in B cells
5635838	Homo sapiens	Activation of SMO
5812893	Sus scrofa	Activation of SMO
5870786	Bos taurus	Activation of SMO
5932492	Canis familiaris	Activation of SMO
5992389	Mus musculus	Activation of SMO
6052899	Rattus norvegicus	Activation of SMO
6097199	Gallus gallus	Activation of SMO
6140434	Taeniopygia guttata	Activation of SMO
6196585	Xenopus tropicalis	Activation of SMO
6273785	Danio rerio	Activation of SMO
6323669	Drosophila melanogaster	Activation of SMO
450341	Homo sapiens	Activation of the AP-1 family of transcription factors
5709337	Schizosaccharomyces pombe	Activation of the AP-1 family of transcription factors
5751867	Caenorhabditis elegans	Activation of the AP-1 family of transcription factors
5812069	Sus scrofa	Activation of the AP-1 family of transcription factors
5869948	Bos taurus	Activation of the AP-1 family of transcription factors
5931652	Canis familiaris	Activation of the AP-1 family of transcription factors
5991543	Mus musculus	Activation of the AP-1 family of transcription factors
6052057	Rattus norvegicus	Activation of the AP-1 family of transcription factors
6096387	Gallus gallus	Activation of the AP-1 family of transcription factors
6139622	Taeniopygia guttata	Activation of the AP-1 family of transcription factors
6195767	Xenopus tropicalis	Activation of the AP-1 family of transcription factors
6272962	Danio rerio	Activation of the AP-1 family of transcription factors
6322990	Drosophila melanogaster	Activation of the AP-1 family of transcription factors
72662	Homo sapiens	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
5694933	Dictyostelium discoideum	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
5699261	Plasmodium falciparum	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
5709096	Schizosaccharomyces pombe	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
5751562	Caenorhabditis elegans	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
5811641	Sus scrofa	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
5869511	Bos taurus	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
5931223	Canis familiaris	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
5991102	Mus musculus	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
6051620	Rattus norvegicus	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
6095983	Gallus gallus	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
6139223	Taeniopygia guttata	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
6195339	Xenopus tropicalis	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
6272538	Danio rerio	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
6322638	Drosophila melanogaster	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
6350575	Arabidopsis thaliana	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
6378543	Oryza sativa	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
2485179	Homo sapiens	Activation of the phototransduction cascade
5752412	Caenorhabditis elegans	Activation of the phototransduction cascade
5811677	Sus scrofa	Activation of the phototransduction cascade
5869544	Bos taurus	Activation of the phototransduction cascade
5931256	Canis familiaris	Activation of the phototransduction cascade
5991132	Mus musculus	Activation of the phototransduction cascade
